Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
1257,16762164,sonny02,"2026-08-23 12:56:53",0.79191,2,sonny0206
1258,16757773,"Olawolé Kant BIONI","2026-08-24 08:12:27",0.79191,4,olawolkantbioni
1259,16740457,BiggieChose,"2026-08-25 21:11:41",0.79191,3,biggiechose
1260,16941217,"Aida Nurlybekova - 26MD0212","2026-09-22 11:23:51",0.79191,6,aidanurlybekova
1261,16616811,"Felipe Louredo #2","2026-08-01 01:29:52",0.79167,3,felipelouredo
1262,16613431,"David #11","2026-08-01 15:45:23",0.79167,1,twisted3
1263,16685352,Mirco1,"2026-08-14 08:15:35",0.79167,8,mirco1
1264,16709033,vinims30,"2026-08-19 22:15:01",0.79167,1,vinims30
1265,16758336,somebodyoncetoldme33,"2026-09-01 11:10:24",0.79167,3,somebodyoncetoldme33
1266,16830975,Bestiven,"2026-09-04 13:37:48",0.79167,1,bestiven
1267,16617815,Vinay,"2026-09-09 08:13:39",0.79167,1,vinay509
1268,16791839,Uranos8685,"2026-09-10 14:38:32",0.79167,5,uranos8685
1269,16897448,"VIVEK REDDY GANTA","2026-09-15 14:12:29",0.79167,1,vivekreddyganta
1270,16904275,"Ammar Qasmi","2026-09-16 05:41:54",0.79167,1,ammarqasmi03
1271,16901751,codexy89,"2026-09-16 08:26:01",0.79167,3,codexy89
1272,16882933,"Mems GOD","2026-09-19 14:43:51",0.79167,1,memsgod
1273,16599206,"Jon Lasley","2026-07-27 13:11:51",0.79144,6,jonlasley
1274,16426398,Silent丶723,"2026-07-28 08:40:47",0.79144,1,silent723
1275,16685270,YakumoC,"2026-08-09 14:02:11",0.79144,1,yakumoc
1276,16798001,"Mayank #2","2026-08-31 21:47:08",0.79144,1,mackil
1277,16810482,"Vennela Badugu","2026-09-02 18:29:18",0.79144,1,vennelabadugu
1278,16937381,"Madina Amangeldi - 0354","2026-09-21 17:12:46",0.79144,2,madinaamangeldi0354
1279,16639974,"Arye Khadka","2026-08-05 06:14:37",0.79120,4,aryekhadka
1280,16737230,"Bilal Shaikh","2026-08-19 06:44:33",0.79120,1,shiakh123
1281,16740790,"Алексей Михеев","2026-08-20 04:51:42",0.79120,4,gendelbach
1282,16797966,"Vítor Vasconcelos ","2026-08-31 19:12:25",0.79120,1,vtorvasconcelos
1283,16850066,"MD. ROMAN DEWAN 2233081317","2026-09-07 19:26:18",0.79120,1,roman1815
1284,16865535,"Igihozo Gwiza Aline","2026-09-14 12:36:32",0.79120,5,igihozogwizaaline
1285,16934777,"Meirambek Turdymuratov - 26MD0617","2026-09-21 09:07:32",0.79120,3,meirambekturdymurat
1286,16935356,"Daulet Kismetollauly - 26MD0251","2026-09-21 21:11:38",0.79120,2,dauletkismetollauly
1287,16937755,"Bekzhan Nigmetulla 26MD0403","2026-09-22 12:11:46",0.79120,3,bnigmetulla
1288,16941474,"Alisher Arginbekov - 26MD0355","2026-09-22 13:06:25",0.79120,1,arginbekov
1289,16940982,"Nurzat Ayidyn - 26MD0192","2026-09-22 14:39:53",0.79120,2,nurzataidyn
1290,16946039,"Mikhail Zherebtsov - 26MD0198","2026-09-23 11:26:42",0.79120,1,mikhailz26md0198
1291,16947911,"Sanzhar Ashirbekov - 26MD0220","2026-09-23 14:59:59",0.79120,1,ashirbekovsanzhar
1292,16608537,"Django Jie Max","2026-07-28 08:07:16",0.79097,1,djangojiemax
1293,16599502,"Omar Ayman","2026-07-29 19:01:09",0.79097,1,omarghost2005
1294,16614964,meukaaa,"2026-07-30 19:15:45",0.79097,1,meukaaa
1295,16702536,"Soda Gkoo","2026-08-10 18:50:09",0.79097,1,sodagkoo
1296,16912912,"Alisher Sagynbayev 26MD0371","2026-09-22 12:23:10",0.79097,7,ailshersagynbayev
1297,16941388,"Aidana Koshkinbayeva 26MD0635","2026-09-22 14:17:01",0.79097,2,aidanakoshkinbayeva
1298,16936399,"Shugyla Tazhikul - 26MD0615","2026-09-22 14:15:54",0.79097,2,shugyla0tazhikul
1299,16947361,"Akmaral Ayazbay - 26MD0221","2026-09-23 13:05:52",0.79097,3,lwnl00
1300,16634737,Nunezca,"2026-08-05 02:12:43",0.79074,1,nunezca
1301,16680917,Louis788,"2026-08-07 03:35:18",0.79074,3,louis788
1302,16689532,"Елизавета ","2026-08-09 06:34:15",0.79074,3,elizaveta26
1303,16754123,kimdohg,"2026-08-23 05:35:01",0.79074,1,kimdohg
1304,16772703,"Elina Plasencia","2026-08-28 00:01:46",0.79074,1,elinaplasencia
1305,16944233,Diegoroam,"2026-09-23 00:41:19",0.79074,1,diegoroam
1306,16742804,"DIPTA BARMAN UU","2026-09-06 21:40:09",0.79050,2,diptabarmanuu
1307,16844236,"Reshma Menon R","2026-09-06 19:41:17",0.79050,2,reshmamenonr
1308,16863067,"ahmad mersaghian","2026-09-09 22:31:45",0.79050,1,ahmadmersaghian
1309,16748769,"Pawarit Ananthanarat","2026-09-17 13:13:51",0.79050,13,pawaritananthanarat
1310,16929920,"Guldana Kassymbayeva","2026-09-20 15:43:04",0.79050,2,guldanakassymbayeva
1311,16937211,"Nuraidyn 26MD0280","2026-09-21 16:34:43",0.79050,2,nuraidyn
1312,16937108,"Miras Shaltayev - 26MD0378","2026-09-21 17:59:56",0.79050,3,mshaltayev26md0378
1313,16938624,"Aruzhan Nurlanova - 26MD0263","2026-09-22 01:25:42",0.79050,3,aruzhannurlanova
1314,16937103,"Sanzhar Shyngysuly","2026-09-22 03:14:30",0.79050,2,sshyngysuly
1315,16936934,"Bahytbergen Tuganbay","2026-09-22 11:12:32",0.79050,2,bahytbergentuganbay
1316,16941991,"Azamat Ayapbergenov - 26MD0356","2026-09-22 13:47:27",0.79050,2,azamat26md0356
1317,16942178,"Almas Orazgaliyev - 26MD0204","2026-09-22 15:47:14",0.79050,3,almasorazgaliyev
1318,16944026,Tracker315,"2026-09-22 22:37:08",0.79050,1,tracker315
1319,16945161,"Beremkulov Alan","2026-09-23 06:03:23",0.79050,4,beremkulovalan
1320,16921682,AsylzhanKerimbay26MD0594,"2026-09-23 06:44:40",0.79050,2,asylzhankerimbay26
1321,16942885,"Zhanbek Kabiyev - 26MD0199","2026-09-23 08:38:48",0.79050,1,zkabiyev
1322,16947162,"Gabdylgaziz Zhagypar","2026-09-23 12:15:07",0.79050,2,gabdylgazizzhagypar
1323,16947529,"Anuza Akturina - MD0217","2026-09-23 13:14:19",0.79050,2,anuzaakturinamd0217
1324,16946361,"Danial Mukash - 26MD0258","2026-09-23 13:31:42",0.79050,4,danialmukash26md0258
1325,16664039,"Satoshi Hirayama","2026-08-12 06:40:51",0.79027,2,satoshihirayama1019
1326,16932361,"Ankur Agarwal","2026-09-20 21:20:56",0.79027,1,ankur98
1327,15927737,korablev.da,"2026-08-08 11:32:44",0.79003,2,korablevda
1328,16710197,"Wu QianYi","2026-08-12 09:33:06",0.79003,3,kuruku
1329,16782339,"Cesar Bedoya Castaneda","2026-08-28 02:48:49",0.79003,1,cesarbedoyacastaneda
1330,16905166,"Borun Li","2026-09-16 08:21:47",0.79003,1,borunlibr
1331,16913349,"Hemalatha Yajjuvarapu","2026-09-17 08:58:02",0.79003,1,hemalathayajjuvarapu
1332,16942100,"Olzhas Akimbay - 26MD0401","2026-09-22 15:01:37",0.79003,3,olzhasakimbay0401
1333,16942019,"Tanirbergen Abdrashit - 26MD0213","2026-09-22 17:26:01",0.79003,1,tanirbergen26md0213
1334,16943446,"Ali Baran Çakmak","2026-09-23 07:16:26",0.79003,2,alibaranakmak
1335,16648142,wtryab,"2026-08-09 13:16:49",0.78980,1,wtryab
1336,16707596,"Satyarth Kumar Jha","2026-08-14 06:30:36",0.78980,1,satyarthkumarjha
1337,16759064,ryoptakahashi,"2026-08-23 13:24:45",0.78980,1,ryoptakahashi
1338,16797394,"M Jagannadha Varma","2026-08-31 16:14:15",0.78980,1,pardhumandhapati
1339,16860054,"Yadi F","2026-09-20 13:02:36",0.78980,1,yadif051226
1340,15332255,MSU-BIT,"2026-09-21 08:14:12",0.78980,1,leowenli
1341,16940354,"Artur Teleubayev - 26MD0287","2026-09-22 09:08:32",0.78980,2,teleubayevartur
1342,16946852,"Денис Ким","2026-09-23 12:00:18",0.78980,3,deniskdo
1343,16948022,"Dias Yerlan - 22MD0236","2026-09-23 14:57:16",0.78980,1,d1asyerlan
1344,16922924,"diego falcon","2026-09-19 01:51:27",0.78957,1,diegofalcon
1345,16939958,"Yernar Kusseibek - 26MD0249","2026-09-22 10:17:00",0.78957,3,yernarkusseibek
1346,16706180,"MOHAMMED THANVEER A","2026-08-11 07:21:27",0.78933,1,mohammedthanveera
1347,16710721,"Kunal Kewat","2026-08-14 12:22:17",0.78933,3,kunalkewat
1348,16854030,"jean wilfried kondombo","2026-09-10 09:29:23",0.78933,5,jeanwilfriedkondombo
1349,16404025,"Haneen A","2026-08-29 11:45:10",0.78910,2,haneenabuhamra
1350,16661780,"Hafsa Hussainn ","2026-08-04 16:04:38",0.78910,1,hafsahussainn
1351,16677238,"Tong Qiu","2026-08-08 16:34:51",0.78910,1,textot
1352,15313754,D.AlyReza,"2026-08-16 12:29:47",0.78910,1,dalyreza
1353,16774858,synthcode,"2026-08-26 11:33:24",0.78887,1,gotoku
1354,16780832,"Ntuyenabo Uwayezu","2026-09-01 10:43:52",0.78887,2,ntuyenabouwayezu
1355,16940602,"Gulina Alikhan-26MD0602","2026-09-22 13:44:44",0.78887,3,gulinaalikhan0602
1356,16716044,"Büşra Altınay","2026-08-13 07:16:17",0.78863,1,busraaltnay
1357,16639464,"yoshii gen","2026-08-14 01:23:07",0.78863,6,yoshii25gen
1358,16842107,"Matthew Batacan","2026-09-06 05:24:44",0.78863,3,mcbatacan
1359,16868038,deprecated01,"2026-09-12 10:18:07",0.78863,1,deprecated01
1360,16879403,"Александр Наследов","2026-09-13 18:48:45",0.78863,7,aleksandrnasledov
1361,16601646,crlnjchn,"2026-07-26 16:13:43",0.78840,1,jochenmueck
1362,16710227,r318725512,"2026-08-12 05:15:52",0.78840,1,r318725512
1363,16943535,"Rafia Burdi Baloch","2026-09-22 19:49:48",0.78840,1,rafiaburdibaloch
1364,16704723,"mckenshel cameau","2026-08-11 13:31:26",0.78816,1,mckenshelcameau
1365,16710189,"WU QUN JIA","2026-08-12 06:58:32",0.78816,3,wuqunjia
1366,16907205,"Saqr Ameen","2026-09-16 15:14:10",0.78816,1,saqrameen
1367,16684588,"Sahil Nain2004","2026-08-07 12:46:00",0.78793,3,sahilnain2004
1368,16697012,sunny_kumar,"2026-08-12 05:01:19",0.78793,4,sunnyumar
1369,16745725,"SUMIT ACHERJO","2026-08-20 03:52:57",0.78793,1,sumitacherjo
1370,16701405,Kishank8,"2026-08-23 06:44:06",0.78793,1,kishank8
1371,16799951,_Nana_belle,"2026-09-01 07:40:32",0.78793,1,nanabelle
1372,16913600,"Daniil Verkhovskyi","2026-09-18 09:41:50",0.78793,3,daniilverkhovskyi
1373,16941228,user0676,"2026-09-22 11:37:02",0.78793,3,user0676
1374,16611595,bapi_li,"2026-07-30 06:22:25",0.78770,11,libapi
1375,16667160,"Neel Thote","2026-08-05 15:50:55",0.78746,1,neelthote
1376,11448034,"Ryan Chung #2","2026-08-12 05:31:45",0.78746,2,ryan403
1377,16710184,AcuBens,"2026-08-12 06:26:29",0.78746,2,acubens
1378,16710190,"Huang Chiech Ting","2026-08-12 06:29:52",0.78746,1,huangchiechting
1379,16710203,hank,"2026-08-12 06:30:27",0.78746,2,hank30311
1380,16710209,jordan1024,"2026-08-12 06:31:12",0.78746,1,jordan1024
1381,16710204,ku.c.ping,"2026-08-12 06:31:14",0.78746,1,kucpinggmailcom
1382,16710468,Che,"2026-08-12 06:31:25",0.78746,1,corneliusyu
1383,16710179,Mick-Yang286,"2026-08-12 07:01:53",0.78746,2,mickyang286
1384,16710207,gem000098,"2026-08-12 06:39:01",0.78746,1,gem000098
1385,16710216,candswet61,"2026-08-12 06:43:51",0.78746,1,candswet61
1386,16710191,danielle79132,"2026-08-12 06:46:27",0.78746,1,danielle79132
1387,16710196,極地學者,"2026-08-12 07:01:57",0.78746,1,lite42001
1388,16710232,林柏丞(夜丞),"2026-08-12 07:35:09",0.78746,1,zxc19779190
1389,16780804,"Anastasie Tsenge","2026-09-01 09:31:48",0.78746,1,anastasietsenge
1390,16856087,Vulpix999,"2026-09-08 19:19:29",0.78746,1,vulpix999
1391,15729185,Donald1111,"2026-08-04 09:29:35",0.78723,1,donaldxia
1392,16686132,Mihika<3>,"2026-08-08 16:40:44",0.78723,1,mihika3
1393,14970994,"Ritik Simaiya 03","2026-08-16 06:22:44",0.78723,1,ritiksimaiya03
1394,16848610,"mugabo bonheur","2026-09-07 14:46:05",0.78723,1,mugabobonheur
1395,16888117,"محي الدين العنسي","2026-09-15 18:47:00",0.78723,11,mohyaldeen77
1396,16654642,"Justin Duross","2026-08-03 19:26:58",0.78700,1,justinduross
1397,16690832,"محمد الصمدي","2026-08-08 12:05:47",0.78700,1,mohammed690
1398,16715682,ZhaoSX,"2026-08-14 13:13:57",0.78700,1,zsx0802
1399,16760777,"song hyo guen","2026-08-23 04:02:21",0.78700,2,songhyoguen
1400,16767277,루우(누젤리),"2026-08-24 16:31:13",0.78700,1,muru1031
1401,16790525,"shema victoire","2026-08-29 15:11:55",0.78700,1,shemavictoire
1402,16793524,"Mads Chr.","2026-08-31 07:46:08",0.78700,9,helicoid
1403,16799917,"renuka vasamsetti","2026-09-01 07:01:57",0.78700,1,vasamsettirenuka
1404,16680960,"Aditya Singh Panwar","2026-09-06 13:50:48",0.78700,1,aditya24r4
1405,16665195,"umesh chandra300689","2026-08-05 07:38:00",0.78676,1,umeshchandra300689
1406,16698080,"Fazlodeen Mohammadi","2026-08-11 12:33:16",0.78676,1,fazlodeenmohammadi
1407,16710215,"Chiang Cheng You","2026-08-12 06:30:04",0.78676,1,chiangeric
1408,16508960,"Kant BIONI","2026-08-22 22:05:59",0.78676,2,kantbioni
1409,16760196,"Yassin abdallah","2026-08-22 22:06:36",0.78676,1,yassinabdallah
1410,16761084,"Adisha Farooq","2026-08-23 06:35:03",0.78676,1,adishafarooq
1411,15608947,NehaVishwakarma,"2026-08-30 15:46:12",0.78676,1,nehavishwakarma5
1412,16793395,"Maria Victória Fernandes Vaz","2026-08-31 00:25:57",0.78676,1,mariavictoriafervaz
1413,16824049,"Estevao Smith","2026-09-04 02:02:25",0.78676,1,estevaosmith
1414,16689518,llllsssss,"2026-08-08 09:44:50",0.78653,10,llllsssss
1415,16752686,CTH717,"2026-08-21 08:23:27",0.78653,2,cth717
1416,16784017,Cookie9,"2026-08-28 13:03:27",0.78653,1,cookie9
1417,16551889,Failure.,"2026-07-25 16:13:28",0.78629,1,bakerbenezzine
1418,16853983,"Tanush Abhinav Shah","2026-09-10 13:52:06",0.78629,1,shahtanush6
1419,16886282,"testu 8001","2026-09-14 08:54:42",0.78629,2,testu8001
1420,16727226,Makarov,"2026-08-16 12:46:53",0.78606,1,ded04ek
1421,16744642,MHSiam45,"2026-08-19 20:04:43",0.78606,1,mhsiam45
1422,16747361,"Vipsa Patel","2026-08-20 10:45:58",0.78606,1,vipsapatel
1423,16783593,"Saiyu Wang","2026-08-28 10:05:42",0.78606,2,saiyuwang
1424,16892489,ArpitaKudi,"2026-09-14 17:36:38",0.78606,1,arpitakudi
1425,16490304,"Marcel Hountokinde","2026-08-22 21:52:39",0.78583,1,marcelhountokinde
1426,16908025,"Meghana Naidu Pothala","2026-09-16 18:08:12",0.78583,1,meghananaidupothala
1427,16742875,"Tabassum Huda Nishat","2026-08-19 12:19:53",0.78559,1,tabassumhudanishat
1428,16748057,"ISRAT JAHAN TONNI","2026-08-20 10:47:10",0.78559,1,isratjahantonni359uu
1429,16767497,"Bhagyalakshmi Nalluri","2026-08-25 08:43:05",0.78559,1,bhagyalakshminalluri
1430,16810224,"Thomas Murphy","2026-09-06 10:23:45",0.78559,2,twmurphy
1431,16618710,"Feliks Bekeshov","2026-07-30 11:54:46",0.78536,1,feliksbekeshov
1432,16761328,meguru010,"2026-08-23 08:42:15",0.78536,3,meguru010
1433,16945812,"Tasnimul Ferdous","2026-09-23 07:17:19",0.78536,1,tasnimul2008
1434,16728372,"Megan Parkes","2026-08-16 12:37:05",0.78512,10,majicmoo
1435,16854236,lznlznlznlznlzn,"2026-09-08 12:35:01",0.78512,2,billfyou
1436,16603100,Kaishin22,"2026-07-29 14:34:48",0.78442,3,kaishin22
1437,16858047,"Siddharth Luchmiah","2026-09-09 05:01:08",0.78442,1,siddharthluchmiah
1438,16777702,"Tung Vu Phuong","2026-08-27 11:06:59",0.78419,2,tungvuphuong
1439,16618979,"zhang ruiqi","2026-07-31 09:32:47",0.78396,1,sigarica
1440,13868168,txtLee,"2026-08-21 02:36:31",0.78396,1,txtlee
1441,16580481,"Antonello Izzo","2026-07-28 08:04:57",0.78372,2,antonelloizzo
1442,16690856,"Михаил Пуптов","2026-08-08 12:16:29",0.78372,2,mishaaaaa665738u9
1443,16824788,xiaoBOSS97,"2026-09-04 03:29:37",0.78372,1,xiaoboss97
1444,16850335,"Mohammad Nadeem Alam","2026-09-09 19:56:11",0.78372,1,mohammadnadeem2011
1445,16938933,"Osvaldo Alonso","2026-09-22 02:18:09",0.78372,1,osvaldoalonso
1446,16617692,"Binati Ojha","2026-07-30 08:06:09",0.78349,1,binatiojha
1447,16744675,dan11kor,"2026-08-20 19:40:51",0.78349,1,dan11kor
1448,16605372,"Mạnh Hùng Đoàn","2026-07-27 11:29:55",0.78325,1,mnhhngon
1449,16573250,wwerawsd,"2026-08-01 14:19:08",0.78325,4,wwerawsd
1450,16644522,"Разрушитель Плотин","2026-08-04 20:50:48",0.78325,1,razrushitel
1451,16756917,"Salah De","2026-08-23 01:59:20",0.78325,1,salahde
1452,16744354,LamaSuMoh,"2026-09-07 10:43:04",0.78325,1,lamasumoh
1453,16922657,"E P H E M E R I S","2026-09-21 21:39:19",0.78325,7,ephmeris
1454,16939109,"José Adrián Ochoa Sánchez","2026-09-22 04:12:11",0.78325,1,josadrinochoasnchez
1455,16842105,"Đoàn Nguyễn An Chi","2026-09-10 12:35:02",0.78302,1,doannguyenanchi
1456,16931614,AnaCBallesterosH,"2026-09-22 21:37:37",0.78302,4,anacballesterosh
1457,16777648,Nithissh7,"2026-09-02 15:18:59",0.78279,1,nithissh7
1458,16830767,"pranay reddy","2026-09-05 05:39:40",0.78279,1,pranay321
1459,16798426,"Prashant Iyer","2026-08-31 23:55:22",0.78255,1,prashantiyer03
1460,16612600,"Aidar Altynbek","2026-07-29 10:53:12",0.78232,1,aidaraltynbek
1461,16757196,Tototttt,"2026-08-22 15:24:56",0.78232,2,tototttt
1462,16796152,"BISMA AKBAR","2026-09-01 14:54:35",0.78209,1,bismaakbar939
1463,16893069,"Lucas Foreman","2026-09-17 17:40:15",0.78209,2,lucasforeman
1464,16690813,HikaruTU,"2026-08-08 13:42:56",0.78185,1,hikarutu
1465,16725837,"Aw Tha Da","2026-08-15 17:02:31",0.78185,2,awthada
1466,16841627,yesthisisdjango,"2026-09-06 09:34:08",0.78162,5,yesthisisdjango
1467,16941118,"Miras Kazhymurat - 26MD0250","2026-09-22 13:59:44",0.78138,2,miraskazhymurat0250
1468,16684047,"Egor #2","2026-08-07 15:10:12",0.78115,2,egor0306
1469,16780682,"UWASE Lisa Ornella","2026-08-27 17:24:24",0.78115,1,uwaselisaornella
1470,16933411,"Agustin Orozc","2026-09-22 20:23:33",0.78068,2,agustinorozc
1471,14349015,"Vadim Sulimov","2026-08-05 08:24:16",0.78045,4,vadsul
1472,16944072,"Sandino Flores","2026-09-22 22:54:16",0.78045,1,sandinoflores
1473,16576258,"Amlaan Jyoti Das","2026-07-28 19:15:17",0.77975,1,amlaanjyotidas
1474,16804497,"Trườnggg Nguyễn","2026-09-01 18:04:39",0.77975,2,trngggnguyn
1475,16626733,"H4NDS0M3 1V4N","2026-08-01 08:15:23",0.77951,1,h4nds0m31v4n
1476,16868385,"Jam Laga Hai","2026-09-10 18:35:58",0.77951,1,jamlagahai
1477,16742928,ibrohim_khudoyberdi,"2026-09-02 09:57:15",0.77858,9,ibrohimkhudoyberdi
1478,16946009,LiZhen,"2026-09-23 10:13:55",0.77858,1,zhendea
1479,16609438,"Moritz Limmer","2026-08-01 18:23:53",0.77764,1,moritzlimmer
1480,16907366,HansCS,"2026-09-18 18:35:58",0.77694,1,hanscs
1481,9965156,MoltenLava,"2026-09-04 15:30:10",0.77624,3,moltenlava
1482,16939691,"Tulegen Didar","2026-09-22 13:30:00",0.77624,2,tulegendidar
1483,16608473,Aftermovie周,"2026-07-29 03:27:36",0.77554,1,aftermovie
1484,16541356,"Hiram Despain","2026-08-06 02:53:26",0.77554,2,hiramdespain
1485,16847257,derivatives2006zyk,"2026-09-07 10:39:04",0.77554,1,derivatives2006zyk
1486,16933080,"Alberto Javier Pelayo Brambila","2026-09-21 02:39:01",0.77554,1,albertopelayo
1487,16931888,Prateek_Lohiya07,"2026-09-20 18:38:21",0.77507,1,prateeklohiya07
1488,16594862,Sushanth@1213791529,"2026-07-25 19:33:53",0.77460,1,sushanth1213791529
1489,16606667,"Arda Mert Dedeoglu","2026-07-30 06:52:52",0.77414,1,ardamertdedeoglu
1490,16597649,"Gourang kardam","2026-07-27 17:40:48",0.77367,1,gourangkardam
1491,16652936,"Saad M Khan","2026-08-03 15:20:56",0.77367,1,saadkhanxdcatalyst
1492,16780702,"Florence UWASE","2026-08-27 20:26:43",0.77343,1,florenceuwase
1493,16592898,无愧于百世,"2026-09-03 10:23:18",0.77320,4,wukuiyubaishi
1494,16712153,droid.druid,"2026-09-21 13:35:21",0.77273,7,droiddruid
1495,16772426,Nickel96,"2026-08-27 02:07:42",0.77156,1,nickel96
1496,16909972,"Jaime Pérez","2026-09-20 19:16:08",0.77039,5,jaimepsantos
1497,14549087,"Abdulrahman mahmoud","2026-08-31 17:35:32",0.76969,2,abdulrahmanmahmoud
1498,16924530,"mina sameh 77","2026-09-19 10:27:10",0.76782,1,minasameh77
1499,16605630,esc987,"2026-07-27 17:35:02",0.76595,1,esc987
1500,16911060,"TAKUYA CHAGAWA","2026-09-17 07:30:44",0.76385,1,takuyachagawa
1501,16719702,VaibhaVGoeL2511,"2026-08-17 09:38:26",0.76361,1,vaibhavgoel2511
1502,15154636,"psevdo nimmmm","2026-08-30 18:58:22",0.76151,1,psevdonimmmm
1503,13785056,"Andrew Martinson01","2026-09-01 00:49:01",0.76104,1,andrewmartinson01
1504,16774955,DeltaNine,"2026-09-04 11:07:17",0.76081,1,deltanine
1505,16652701,xccds,"2026-08-04 11:44:05",0.76034,10,xccds1977
1506,11446680,"Bogdan Beca","2026-08-14 08:06:01",0.76034,18,bogdanbeca
1507,16796393,"Annapureddy srilakshmi","2026-08-31 11:28:44",0.75941,1,srilakshmi2500030664
1508,16607997,mehanalavimajd,"2026-07-28 17:12:08",0.75917,1,mehanalavimajd
1509,16612408,"Partha Biswas040","2026-07-29 17:08:22",0.75917,1,parthabiswas040
1510,16696174,"Lai Jiang","2026-08-09 14:02:20",0.75800,4,ryouuuuuuu
1511,16659911,viviansun2026,"2026-08-04 12:33:00",0.75777,3,yuanyuanhuang2026
1512,16780154,"Mia Mikasa","2026-08-29 09:10:39",0.75707,2,miamikasa
1513,16752795,citizen_A,"2026-08-21 08:37:11",0.75566,1,romancitizena
1514,16817590,caoweichu,"2026-09-11 13:31:10",0.75566,1,caoweichu
1515,16735549,egg1le,"2026-08-18 05:53:29",0.75543,2,egg1le
1516,16780656,"Emma Lise ","2026-08-27 17:31:26",0.75543,1,emmalise
1517,16775387,sonseongmin,"2026-09-05 11:20:47",0.75543,1,sonseongmin
1518,16760067,Amora26,"2026-09-22 19:22:27",0.75543,5,amora26
1519,16620121,"Phakin Chawanpunya","2026-07-30 15:10:45",0.75496,1,phakinchawanpunya
1520,16659916,xiaoyongli2026,"2026-08-04 12:41:22",0.75496,3,xiaoyongli2026
1521,15874503,"Victor Ohiwerei","2026-09-10 15:06:06",0.75426,1,victorohiwerei
1522,16771701,"Team VK","2026-08-26 07:11:34",0.75403,3,"kashishchalikwar2146,vidishajain2406"
1523,16831505,alextorresgiron,"2026-09-04 18:56:26",0.75286,1,alextorresgiron
1524,16717719,KayamiAki,"2026-08-18 15:45:04",0.75263,1,kayamiaki
1525,16676153,Orochimaru,"2026-08-09 17:52:23",0.75216,1,ishan8061
1526,16738597,"Trần Minh Trung","2026-08-19 07:49:49",0.75216,1,minhtrung11
1527,16744724,"Marjuka Ripa","2026-08-19 21:21:26",0.75169,1,marjukaripa
1528,16764927,Shadow_Blitzz,"2026-08-27 07:32:04",0.75146,1,shadowblitzz
1529,16795694,asdoxs,"2026-08-31 09:41:00",0.75146,2,asdoxs
1530,16761926,Eyebrow,"2026-09-11 06:55:38",0.75146,1,douzong
1531,16752573,"Jaden Lee","2026-08-23 16:40:10",0.75099,3,jadenlee9779
1532,16780526,"Cynthia Umutoniwase","2026-08-27 18:06:05",0.75099,2,cynthiaumutoniwase
1533,16698336,"Carlos #3","2026-08-10 02:07:21",0.75075,1,pentacode
1534,16743243,"SHIMUL KHAN ANTOR 2233081584","2026-08-19 13:49:50",0.75075,1,shimul223308
1535,16745731,"RATON JOYDHAR 2233081323","2026-08-20 04:03:17",0.75075,1,rjratron
1536,16745837,"EMON AHMED NOYON 2233081574","2026-08-20 04:06:46",0.75075,1,emonahmed2233081574
1537,16745861,AS-SHAKIB,"2026-08-20 04:10:56",0.75075,1,asshakib
1538,16745880,"SHUVO ROY 2233081376","2026-08-20 04:23:55",0.75075,1,shuvoroy2233081376
1539,16754570,아모르파띠,"2026-08-23 03:09:11",0.75075,11,jangsehungg
1540,16752666,jihooo1,"2026-08-23 14:38:56",0.75075,4,jihooo1
1541,13744741,cyberpunk-legend,"2026-08-25 12:42:03",0.75075,1,cyberpunklegend
1542,16865638,"Gathei Njoroge","2026-09-10 14:38:48",0.75075,1,gatheinjoroge
1543,16868331,"iradukunda annet","2026-09-13 22:41:06",0.75075,2,iradukundaannet
1544,16925047,"Tushar #2","2026-09-19 13:14:57",0.75075,2,tusharshah21
1545,16945154,shreedhargore74,"2026-09-23 05:42:40",0.75075,1,shreedhargore74
1546,16847010,"Ishita dhariwal","2026-09-07 09:44:12",0.75052,2,ishitadhariwal
1547,16796669,"Sugira Isimbi Nicole","2026-08-31 13:42:53",0.75005,1,sugiraisimbinicole
1548,16887896,"Bence Szemerédi","2026-09-13 20:21:26",0.75005,3,benceszemerdi
1549,16915505,"Kuripudi Manikanta","2026-09-17 14:44:11",0.74982,1,kuripudimanikanta
1550,16753175,hxxdxm,"2026-08-23 15:33:08",0.74959,1,hxxdxm
1551,16653766,VasuoGM,"2026-08-05 15:31:27",0.74888,2,vasuogm
1552,16863458,Zzhiqp,"2026-09-11 14:30:46",0.74865,1,zzhiqp
1553,15106675,"Avik Das","2026-09-23 11:32:35",0.74842,10,avikdas567
1554,16853915,"Benjy Wenjy","2026-09-08 12:57:28",0.74725,1,benjywenjy
1555,16652865,"mohammed alshokry","2026-08-03 14:52:52",0.74608,1,mohammedalshokry
1556,16799265,CatLikesToRead,"2026-09-01 13:08:12",0.74538,2,catlikestoread
1557,16843230,"Adame Touraine","2026-09-06 15:27:51",0.74491,1,adametouraine
1558,16752585,kimdoeun,"2026-08-24 06:33:44",0.74444,8,dodori02
1559,16920168,"Pablo Camacho","2026-09-19 09:48:11",0.74374,1,pablocamacho401
1560,16752531,soulpow,"2026-08-21 08:41:44",0.74234,7,soulpow
1561,16392817,"Chakrabhuana V  Deva","2026-08-09 08:05:40",0.74210,3,chakrabhuanavdeva
1562,16781019,"Berkin Özcan","2026-08-28 13:17:26",0.73649,1,berkinzcan
